timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
6733,572,576,-0.0009,-14,,,
6735,572,575,-0.0046,-14,,,
6738,572,575,-0.0046,-15,,,
6740,572,575,-0.0046,-16,,,
6743,571,576,-0.0044,-16,,,
6745,573,576,0.0026,-17,,,
6747,573,576,0.0026,-18,,,
6749,573,576,0.0026,-18,,,
6751,572,576,-0.0009,-20,,,
6753,573,576,0.0026,-20,,,
6756,571,576,-0.0044,-21,,,
6758,573,575,-0.0011,-22,,,
6760,572,575,-0.0046,-22,,,
6762,572,576,-0.0009,-23,,,
6764,573,576,0.0026,-24,,,
6766,571,576,-0.0044,-24,,,
6768,573,576,0.0026,-25,,,
6770,573,576,0.0026,-26,,,
6773,571,576,-0.0044,-26,,,
6775,573,576,0.0026,-28,,,
6777,572,576,-0.0009,-28,,,
6779,572,576,-0.0009,-29,,,
6781,572,576,-0.0009,-30,,,
6784,572,576,-0.0009,-30,,,
6786,573,576,0.0026,-31,,,
6788,572,577,0.0029,-32,,,
6791,572,576,-0.0009,-32,,,
6793,574,577,0.0098,-34,,,
6795,572,577,0.0029,-34,,,
6797,572,576,-0.0009,-35,,,
6799,572,576,-0.0009,-36,,,
6801,572,576,-0.0009,-37,,,
6803,573,576,0.0026,-38,,,
6805,573,577,0.0063,-38,,,
6807,573,576,0.0026,-40,,,
6810,573,576,0.0026,-40,,,
6812,571,575,-0.0082,-41,,,
6814,571,575,-0.0082,-42,,,
6816,572,576,-0.0009,-43,,,
6818,572,577,0.0029,-44,,,
6820,573,577,0.0063,-45,,,
6822,573,577,0.0063,-46,,,
6824,573,577,0.0063,-47,,,
6827,573,577,0.0063,-48,,,
6829,573,577,0.0063,-49,,,
6832,573,576,0.0026,-50,,,
6834,571,576,-0.0044,-51,,,
6836,573,576,0.0026,-52,,,
6838,571,576,-0.0044,-53,,,
6840,574,577,0.0098,-54,,,
6842,573,577,0.0063,-55,,,
6844,573,576,0.0026,-56,,,
6846,572,576,-0.0009,-57,,,
6848,572,575,-0.0046,-58,,,
6851,571,576,-0.0044,-60,,,
6853,572,575,-0.0046,-60,,,
6855,571,575,-0.0082,-62,,,
6857,572,575,-0.0046,-63,,,
6859,572,576,-0.0009,-64,,,
6861,572,575,-0.0046,-66,,,
6864,572,575,-0.0046,-66,,,
6866,571,574,-0.0120,-68,,,
6868,570,575,-0.0117,-69,,,
6871,572,575,-0.0046,-70,,,
6873,572,575,-0.0046,-72,,,
6875,571,575,-0.0082,-72,,,
6877,572,575,-0.0046,-74,,,
6880,572,576,-0.0009,-75,,,
6882,572,576,-0.0009,-76,,,
6884,571,576,-0.0044,-78,,,
6886,570,575,-0.0117,-78,,,
6888,572,575,-0.0046,-80,,,
6890,572,574,-0.0084,-81,,,
6893,570,575,-0.0117,-82,,,
6895,571,575,-0.0082,-84,,,
6897,571,576,-0.0044,-85,,,
6899,572,575,-0.0046,-86,,,
6901,572,575,-0.0046,-88,,,
6903,572,575,-0.0046,-89,,,
6906,573,575,-0.0011,-90,,,
6908,572,575,-0.0046,-92,,,
6910,572,576,-0.0009,-93,,,
6913,572,576,-0.0009,-94,,,
6915,573,576,0.0026,-96,,,
6917,571,576,-0.0044,-97,,,
6919,571,575,-0.0082,-98,,,
6922,572,575,-0.0046,-100,,,
6924,571,576,-0.0044,-101,,,
6926,571,576,-0.0044,-102,,,
6928,573,576,0.0026,-104,,,
6930,573,576,0.0026,-106,,,
6933,572,576,-0.0009,-107,,,
6935,572,575,-0.0046,-108,,,
6937,571,575,-0.0082,-110,,,
6939,572,576,-0.0009,-112,,,
6942,571,575,-0.0082,-113,,,
6944,572,575,-0.0046,-114,,,
6946,572,576,-0.0009,-116,,,
