timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5793,578,580,0.0097,210,0.007119304885211877,0.11239903725436841,-0.009297297297297299
5795,578,580,0.0097,210,0.00564354464693999,0.11302521593845735,-0.009200000000000002
5797,578,581,0.0132,210,0.004375632439888134,0.1135944294498219,-0.009102702702702704
5799,577,581,0.0098,210,0.003553652301327406,0.11407611310820318,-0.009005405405405406
5801,577,580,0.0062,210,0.0034523165819552253,0.11452426791058556,-0.008908108108108109
5804,577,580,0.0062,210,0.0020796175938807416,0.11495325936954486,-0.008810810810810811
5806,577,580,0.0062,210,0.0007559001512767899,0.11530965588016043,-0.008713513513513516
5808,577,581,0.0098,210,-0.0003906366488645007,0.11555265838578677,-0.008616216216216218
5810,577,580,0.0062,210,-0.0012134795528378406,0.11567944304944752,-0.00851891891891892
5812,577,581,0.0098,210,-0.0015478011502247783,0.11567171430524231,-0.008421621621621623
5814,577,580,0.0062,210,-0.0012104598738937012,0.11552025620638387,-0.008324324324324327
5817,578,580,0.0097,210,1.649600349725003e-16,0.11530308932782554,-0.00822702702702703
5819,578,581,0.0132,210,1.649600349725003e-16,0.11513099097547728,-0.008129729729729732
5821,577,580,0.0062,210,1.649600349725003e-16,0.115031672304244,-0.008032432432432434
5823,577,581,0.0098,210,1.649600349725003e-16,0.11495398064244924,-0.007935135135135137
5825,577,581,0.0098,210,1.649600349725003e-16,0.11486810392109105,-0.007837837837837841
5827,577,580,0.0062,210,1.649600349725003e-16,0.11484114478765592,-0.0077405405405405435
5829,577,581,0.0098,210,1.649600349725003e-16,0.11498248847117318,-0.007643243243243246
5831,577,580,0.0062,210,1.649600349725003e-16,0.11530540640242831,-0.007545945945945948
5833,578,580,0.0097,210,1.649600349725003e-16,0.11571952648950429,-0.007448648648648651
5835,577,581,0.0098,210,1.649600349725003e-16,0.116138528446401,-0.007351351351351353
5837,577,581,0.0098,210,1.649600349725003e-16,0.11650868323721972,-0.0072540540540540575
5839,577,580,0.0062,210,1.649600349725003e-16,0.116790770839412,-0.00715675675675676
5841,577,580,0.0062,210,1.649600349725003e-16,0.116979590353259,-0.007059459459459462
5844,577,580,0.0062,210,1.649600349725003e-16,0.11712563853133584,-0.006962162162162165
5847,577,580,0.0062,210,1.649600349725003e-16,0.11730958345937603,-0.006864864864864867
5849,577,580,0.0062,210,1.649600349725003e-16,0.11757659428780268,-0.00676756756756757
5851,577,580,0.0062,210,1.649600349725003e-16,0.11789770332514107,-0.006672972972972976
5853,578,580,0.0097,210,1.649600349725003e-16,0.11818752020684042,-0.00657837837837838
5855,577,580,0.0062,210,1.649600349725003e-16,0.1183745810108113,-0.006483783783783786
5857,577,581,0.0098,210,1.649600349725003e-16,0.11846257569279309,-0.006389189189189192
5859,577,580,0.0062,210,1.649600349725003e-16,0.11851705330167295,-0.006294594594594596
5861,576,580,0.0028,210,1.649600349725003e-16,0.11863123117651952,-0.006200000000000002
5863,577,580,0.0062,210,1.649600349725003e-16,0.11890908987792548,-0.006200000000000002
5865,577,580,0.0062,210,1.649600349725003e-16,0.11941496793595366,-0.006200000000000002
5867,577,580,0.0062,210,1.649600349725003e-16,0.12011587662119994,-0.006200000000000002
5869,577,580,0.0062,210,1.649600349725003e-16,0.12090726668470886,-0.006200000000000002
5872,577,580,0.0062,210,1.649600349725003e-16,0.12168537499089378,-0.006200000000000002
5874,577,580,0.0062,210,1.649600349725003e-16,0.1223853432674839,-0.006200000000000002
5876,576,579,-0.0008,210,1.649600349725003e-16,0.12298565730122185,-0.006200000000000002
5878,577,580,0.0062,210,1.649600349725003e-16,0.12347629141557367,-0.006200000000000002
5880,576,579,-0.0008,210,1.649600349725003e-16,0.12382357721670698,-0.006200000000000002
5882,575,580,-0.0006,210,1.649600349725003e-16,0.12398557599243525,-0.006200000000000002
5884,576,580,0.0028,210,1.649600349725003e-16,0.1239362857626523,-0.006200000000000002
5886,576,580,0.0028,210,1.649600349725003e-16,0.1236674054231801,-0.006200000000000002
5889,576,580,0.0028,210,1.649600349725003e-16,0.12319826957602706,-0.006200000000000002
5891,577,580,0.0062,210,1.649600349725003e-16,0.12256496852598302,-0.006200000000000002
5894,577,580,0.0062,210,1.649600349725003e-16,0.1218088009333095,-0.006200000000000002
5896,577,580,0.0062,210,1.649600349725003e-16,0.12099991709398399,-0.006200000000000002
5898,577,580,0.0062,210,1.649600349725003e-16,0.12019753661789914,-0.006200000000000002
5900,577,580,0.0062,210,1.649600349725003e-16,0.11939928186276023,-0.006200000000000002
5902,577,580,0.0062,210,1.649600349725003e-16,0.11862393766287194,-0.006200000000000002
5904,577,580,0.0062,210,1.649600349725003e-16,0.11798602680167664,-0.006200000000000002
5906,577,580,0.0062,210,1.649600349725003e-16,0.11759206315423104,-0.006200000000000002
5908,577,580,0.0062,210,1.649600349725003e-16,0.11742100467634489,-0.006200000000000002
5910,577,581,0.0098,210,1.649600349725003e-16,0.11737054354196266,-0.006200000000000002
5912,578,581,0.0132,210,1.649600349725003e-16,0.11736073393444402,-0.006200000000000002
5914,577,580,0.0062,210,1.649600349725003e-16,0.11736057946090941,-0.006200000000000002
5916,577,580,0.0062,210,1.649600349725003e-16,0.11736855934482218,-0.006200000000000002
5918,577,580,0.0062,210,1.649600349725003e-16,0.11740524611483444,-0.006200000000000002
5920,577,580,0.0062,210,0.0012104598738940312,0.1175090438137015,-0.006200000000000002
5923,577,580,0.0062,210,0.0015478011502251083,0.1176876419537409,-0.006200000000000002
5925,577,580,0.0062,210,0.0012134795528381706,0.11786193596272995,-0.006200000000000002
